curve,x,y
all,0.21829268292682927,0.24388824214202565
all,0.21951219512195122,0.24388824214202565
all,0.22073170731707317,0.24388824214202565
all,0.22195121951219512,0.24388824214202565
all,0.22317073170731708,0.24388824214202565
all,0.22439024390243903,0.24388824214202565
all,0.22560975609756098,0.24377182770663566
all,0.22682926829268293,0.24365541327124568
all,0.2280487804878049,0.24353899883585567
all,0.22926829268292684,0.2433061699650757
all,0.2304878048780488,0.24307334109429574
all,0.23170731707317074,0.24295692665890575
all,0.2329268292682927,0.2427240977881258
all,0.23414634146341465,0.24249126891734582
all,0.23536585365853657,0.24237485448195584
all,0.23658536585365852,0.24225844004656585
all,0.23780487804878048,0.24202561117578586
all,0.23902439024390243,0.24190919674039585
all,0.24024390243902438,0.24167636786961585
all,0.24146341463414633,0.24144353899883586
all,0.2426829268292683,0.2412107101280559
all,0.24390243902439024,0.24097788125727593
all,0.2451219512195122,0.24062863795110598
all,0.24634146341463414,0.24039580908032598
all,0.2475609756097561,0.24016298020954602
all,0.24878048780487805,0.23981373690337607
all,0.25,0.23946449359720612
all,0.25121951219512195,0.2392316647264261
all,0.2524390243902439,0.23876600698486616
all,0.25365853658536586,0.23830034924330618
all,0.2548780487804878,0.23795110593713623
all,0.25609756097560976,0.23748544819557627
all,0.2573170731707317,0.23701979045401633
all,0.25853658536585367,0.23667054714784636
all,0.2597560975609756,0.2362048894062864
all,0.26097560975609757,0.23573923166472643
all,0.2621951219512195,0.23527357392316647
all,0.2634146341463415,0.23480791618160654
all,0.2646341463414634,0.23422584400465662
all,0.2658536585365854,0.23376018626309664
all,0.26707317073170733,0.23329452852153665
all,0.2682926829268293,0.23282887077997672
all,0.26951219512195124,0.23236321303841678
all,0.2707317073170732,0.23189755529685682
all,0.27195121951219514,0.23143189755529686
all,0.2731707317073171,0.23096623981373693
all,0.27439024390243905,0.23050058207217697
all,0.275609756097561,0.23003492433061698
all,0.27682926829268295,0.229802095459837
all,0.2780487804878049,0.22933643771827705
all,0.27926829268292686,0.22887077997671712
all,0.2804878048780488,0.22852153667054717
all,0.2817073170731707,0.2280558789289872
all,0.28292682926829266,0.22759022118742722
all,0.2841463414634146,0.2271245634458673
all,0.28536585365853656,0.2266589057043073
all,0.2865853658536585,0.22619324796274737
all,0.28780487804878047,0.2257275902211874
all,0.2890243902439024,0.22526193247962747
all,0.29024390243902437,0.22479627473806751
all,0.2914634146341463,0.22421420256111757
all,0.2926829268292683,0.22363213038416763
all,0.2939024390243902,0.22305005820721768
all,0.2951219512195122,0.22235157159487773
all,0.29634146341463413,0.2217694994179278
all,0.2975609756097561,0.22118742724097787
all,0.29878048780487804,0.2206053550640279
all,0.3,0.22002328288707798
all,0.30121951219512194,0.219441210710128
all,0.3024390243902439,0.2188591385331781
all,0.30365853658536585,0.21827706635622815
all,0.3048780487804878,0.2176949941792782
all,0.30609756097560975,0.2171129220023283
all,0.3073170731707317,0.21653084982537837
all,0.30853658536585366,0.21583236321303845
all,0.3097560975609756,0.21525029103608853
all,0.31097560975609756,0.2145518044237486
all,0.3121951219512195,0.21385331781140868
all,0.31341463414634146,0.21315483119906872
all,0.3146341463414634,0.2125727590221188
all,0.31585365853658537,0.2117578579743889
all,0.3170731707317073,0.21105937136204891
all,0.3182926829268293,0.21036088474970902
all,0.3195121951219512,0.2095459837019791
all,0.3207317073170732,0.20884749708963918
all,0.32195121951219513,0.20814901047729922
all,0.3231707317073171,0.2073341094295693
all,0.32439024390243903,0.2066356228172294
all,0.325609756097561,0.20593713620488946
all,0.32682926829268294,0.20500582072176954
all,0.3280487804878049,0.20430733410942958
all,0.32926829268292684,0.20360884749708968
all,0.3304878048780488,0.20267753201396974
all,0.33170731707317075,0.20174621653084984
all,0.3329268292682927,0.20104772991850992
all,0.33414634146341465,0.20011641443539002
all,0.3353658536585366,0.1991850989522701
all,0.33658536585365856,0.19825378346915018
all,0.3378048780487805,0.19743888242142027
all,0.33902439024390246,0.19650756693830032
all,0.3402439024390244,0.19557625145518046
all,0.34146341463414637,0.1946449359720605
all,0.3426829268292683,0.19383003492433062
all,0.3439024390243902,0.1928987194412107
all,0.34512195121951217,0.1918509895227008
all,0.3463414634146341,0.1909196740395809
all,0.3475609756097561,0.18998835855646098
all,0.348780487804878,0.18894062863795108
all,0.35,0.1878928987194412
all,0.35121951219512193,0.18696158323632125
all,0.3524390243902439,0.18591385331781135
all,0.35365853658536583,0.1848661233993015
all,0.3548780487804878,0.1839348079161816
